"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"	"V66"	"V67"	"V68"	"V69"	"V70"	"V71"	"V72"	"V73"	"V74"	"V75"	"V76"	"V77"	"V78"	"V79"	"V80"	"V81"	"V82"	"V83"	"V84"	"V85"	"V86"	"V87"	"V88"	"V89"	"V90"	"V91"	"V92"	"V93"	"V94"	"V95"	"V96"	"V97"	"V98"	"V99"	"V100"
"11"	9.16987172581643	8.72838932727881	9.0716799011249	9.4706427698505	9.59680696661829	9.60051546598586	9.28929761560401	8.85627426047216	8.5982866046867	8.45815986493326	8.15096749332023	8.49110257265089	8.56493077004421	8.2375301891099	7.1598399709038	7.26606747798105	7.87704222795708	9.13520782141487	9.48270400027048	9.60557532180417	9.51645496056455	9.72325008382916	9.56979861132622	9.34370514792755	9.32751206070647	9.50858991292602	9.61152290189539	9.39312996751479	9.29916688373462	8.87663587620109	8.64843832356203	8.47300961970745	8.45222496120877	7.98095189367333	7.73255866717881	8.00834440918494	7.74620593264555	7.446600249066	7.1491037556959	7.73829952546468	8.23975295550057	7.79149566450868	8.00545235638115	8.50380628084944	8.91536437939071	8.6124291944893	8.15206679686045	8.01917543653663	8.05857230330091	7.90023112473976	7.808910359635	7.67915343033914	7.53322909533323	7.62947195933048	7.48171556315689	6.32832180202846	6.42709600495489	5.31151260504202	4.90295467584624	3.88533172428418	3.0599754861269	4.74035149166855	6.19686735599456	5.41904306981928	5.59553222313327	5.59807963965859	6.00963123634356	6.70131536344504	6.88990210497454	6.83120867806582	6.63543092578951	6.63844545137679	6.97268661850705	6.91092357536105	6.61621621621622	6.53756015312427	5.73592612606561	5.04029692470838	4.89076127124908	5.04765705838877	5.10289210573731	5.50658809506594	5.39837318461717	5.26968378151492	5.52716344993641	5.7038854805726	6.16487648277945	6.64635293374996	6.48634199202517	6.03248909033426	6.01115542206532	5.86454914260932	6.09197879734516	6.19696731384654	6.00343357280466	6.04903773649719	5.73197158439822	6.23138141376551	6.52318505578336	6.79206220155508
"12"	8.64385347384311	8.71557324908382	9.04181435675823	9.01318012459388	9.27296806966618	9.33251409082977	9.12754876338329	8.7647343161586	8.57251827074895	8.2396313170549	7.96041635847507	8.09503047319892	8.14088859297784	7.61706323861919	7.05729041643935	8.08113637139832	8.64085169441389	9.11569407922712	9.62427604627444	9.62201360283552	9.3996097965961	9.48315226815528	9.29908817389649	9.01095041407692	9.05690090475635	9.09954729468153	9.25043060642061	8.98292321226593	8.93551174121383	8.89121993948081	8.90059308207621	8.53590112929589	8.34677755130171	7.81467944341877	7.50891204259008	7.58357896742722	7.25298860161246	6.86615193026152	7.00182604362164	7.47261014218996	7.63462831108642	7.5749883828459	8.09991400068799	8.5461980097747	8.76961023486266	8.25398806952107	7.78541351671911	7.65906753547496	7.69509029072436	7.62306292438852	7.27292385553255	6.96842570396722	6.72911311805639	6.80943213318493	6.72100012502575	6.240908286815	5.24755462843994	3.60767507002801	2.80441767068273	3.4376071515239	4.08444586994066	5.80726811867763	5.86588728240873	6.12132791975161	6.4662223635284	6.34307056271403	6.37321417610325	7.11787841994496	7.54089001652011	7.2151417539989	6.69750509309474	6.71758452422447	7.04325765393877	6.78017582792943	6.6	6.5458937086793	5.52127617068357	4.66322386619311	4.60193643754619	4.85531411677753	4.94523115629188	5.33688898858236	5.25567328918322	5.54003662221137	5.62564927769331	5.64284728677367	6.22975131810231	6.56810129512146	6.58072615177435	6.22775174298868	6.03959742958723	5.79924500862835	5.91430210598985	5.94180451219763	5.80710059034239	5.75905289752641	5.7864584045445	6.5605066076749	7.39446090021988	7.77624693925223
"13"	8.83572972316982	8.89566271660766	8.69833851273861	8.58444169083175	8.82021044992743	8.80203235046842	8.67684321516282	8.49434962172593	8.21211225438583	7.88020948305968	7.69998179767168	7.75639330530333	7.74438133229417	7.68642924814605	6.75847244953628	7.49467548057159	7.62430729176222	8.15282855101798	9.02695416321524	8.84237116093683	8.59296803652968	8.94325964999239	8.889791954843	8.59809642949047	8.68704925802262	8.56696876119382	8.87801217249094	8.67295790632224	8.8273294469815	9.06046212241864	8.81226485114768	8.27620332685271	8.19484274095436	7.4979747239667	7.23950247244303	7.16832084567205	6.75807838343216	6.82266500622665	7.09954001974128	7.10900464297232	7.33981121453727	7.73211223840184	8.33847609219126	8.30999732311543	8.2669963320348	7.78506225584587	7.63311622324779	7.85237891835124	7.83664282214064	7.65446900792696	7.17866728011656	6.84102888169439	6.38682350608673	5.605406498854	5.32103440298614	5.04489326991116	4.07448765646861	3.27904761904762	2.83815261044177	3.27075671220538	5.29824944111461	6.47491003999737	6.18136971178883	6.40410795318844	6.72684585845279	6.71999789118635	6.9733066732423	7.66875613836274	8.01630714758415	7.44343371943372	6.67367079173407	6.69114674102475	6.90653594771242	6.36163255489296	6.31621621621622	6.39200824795032	5.3571068749574	4.46892240419989	4.24509977827051	4.52638580931264	4.97498197050078	5.193903930552	5.30928778900895	5.67150574529194	5.62560249852225	5.80264981099337	6.13376955913148	6.48716177971362	6.84541426001326	6.71363121542742	6.13771614199554	5.92038431047859	5.90875051313551	6.06495692176239	5.85589902953354	5.76814836253632	6.19518960215168	6.71042499795993	7.42721077129977	7.95706919754999
"14"	8.47912321370386	8.4151897977884	8.30848921387086	8.08348496655212	8.47402031930334	8.43965995216603	7.97087292637634	8.10689355954723	7.73855607646213	7.51279408075777	7.46158529495382	7.6058658549124	7.67718149536579	7.38981082518868	6.42885615566467	6.63793337456946	6.48961790013739	6.9395863557075	7.71476390383723	7.10747231817337	7.38687422166874	7.81216034317246	8.33568355013836	7.79989872067229	7.81271398338663	8.20257260576826	8.58866592442068	8.84570147878179	9.16650865608956	9.10709534426926	8.54974675399909	8.05923774760103	7.79931215981499	7.04494122624267	6.83700612965032	6.82064672902928	7.04459979968086	7.37588210875882	7.57621744305764	7.40808022906013	7.8589141936968	8.03105304983863	8.01320949432404	7.86391431293278	7.95855135195522	7.64413849784247	7.71782985019514	7.85681292529812	7.90003440254999	7.78688921786015	7.44168391994479	7.19883952976049	6.8186940892971	6.17605432542141	5.51381012841101	4.22138002201431	3.19060013448257	3.00042016806723	3.45717154331612	3.61395614029335	6.54240851862553	6.75896029361826	6.54936247184294	7.10859008040761	7.22008410422108	7.23596115259952	7.48972427047666	8.10857374129836	7.96304226522774	7.25535870564442	6.66830117557634	6.48016730568142	6.52920536635707	6.11677621122237	6.13513513513514	6.14240483594422	4.94115503674481	4.2860286787823	4.23540280857354	4.50458240946046	4.91765639561496	5.05272821588128	5.33804112931335	5.48277183267154	5.71025929119652	5.95826485716056	6.20120663862275	6.58997001546571	7.00659007459311	7.14465221390157	6.39424721625225	5.90392971748562	5.86432890596555	5.83838504346487	5.72973941436546	5.95460891858915	6.28183557127419	6.66852121517357	7.29592737099784	7.94478611154151
"15"	8.18920003358137	8.0791955218022	7.94109682036596	7.81024412054011	8.02089985486212	7.79693741705585	7.7119890199353	7.99533933998702	7.61906704093666	7.22038526745853	7.40397669127938	7.70430088544979	7.8747910728679	7.53808246531756	6.23410074559011	6.03941920313091	6.3940149109614	6.65348735582656	6.80472139732414	7.573979026614	7.63661270236613	7.29621841803087	7.67734342642638	7.39795450319221	7.8628889834693	7.94946631623898	8.49149964410651	8.95331558642857	9.13184935730222	8.96680973615756	8.48273983055497	7.97921087236346	7.66030664239694	6.70641205841739	6.43022013046059	6.80651474477008	7.27665870721796	7.48684931506849	7.56452696480119	7.65734602002911	7.8449793428231	7.57919255909845	7.76950464396285	7.96170515823062	8.26201346371881	7.91030775445357	7.81816757648132	7.80668586138346	7.82188859961546	7.8469829151744	7.57319223985891	7.26757332823418	6.82375738043634	6.34250198382737	6.34945074964203	4.93117560342794	3.18020794691142	4.25033613445378	4.31993689041882	5.15567603019591	6.7273442278903	6.67299460716073	6.75125948711786	7.26515404824457	7.45851515939793	7.75199385786822	7.96052361252691	8.10667179321138	7.61077808599841	7.04087001287001	6.53385068563976	6.1266469153015	6.03390092879257	5.96273375542891	6.01351351351351	5.79849203644965	4.62165783100234	4.16992711542022	4.22323725055432	4.40938654841094	4.78654474820564	5.09068980760256	5.27970837690252	5.50126192576468	5.76832853602182	5.85947023059498	6.13875899713805	6.53624930299109	7.1184010352555	7.38464705032754	6.49622386904273	5.83858391677412	5.88519905978255	5.87334605782142	5.85993554097827	6.14251357799559	6.29303756175689	6.53513229454744	6.97363260047563	7.70819348679917
"16"	8.26891209827039	7.90558828183677	7.82406446675466	7.80072056650613	7.67405660377359	7.54523223984666	7.62175346686449	7.4534136395006	7.17459000630249	7.06420819220394	7.42418961590652	7.65326639066295	7.46901463702131	6.94494267310416	6.06668121476632	6.01914228865539	6.9109286106033	7.44221101718459	7.75991427321	7.89594897715768	7.7314902449149	7.42897893328514	7.48624752857372	7.5345747564281	7.58171895979335	7.40483948320023	8.10018289857363	8.60134891709606	8.87983193679439	8.67466210118384	8.36706479781422	8.0127680006034	7.65665629131471	6.51628811545034	6.32467844465873	6.95645021278824	7.19270586980779	7.44312162723122	7.36678629103444	7.50313072842281	7.39493071569777	7.63127093514359	7.87956656346749	8.16006670984707	8.54606193786312	8.41902230603937	8.21412213702824	8.16408214473824	8.10973829423579	8.01287432369894	7.63024307951844	7.23572877467027	6.61055785979701	5.14190941018938	5.28704438459523	3.31098042298923	4.0507549439858	5.45450980392157	5.83014916810098	5.21421944719542	6.24837542435054	6.43232841105134	6.75167674311828	7.08086935753523	7.51977311230748	7.94366113795655	8.11251072573299	7.90959230478657	7.1381744808228	6.75277146534289	6.11970606025831	5.80728476821192	5.76142070863433	5.85115053614627	5.92162162162162	5.60956799316531	4.57038578073811	4.07871515913227	4.28394678492239	4.38971175166297	4.82609730613643	5.05976467958957	5.3670231207157	5.6392585827467	5.76372583513387	5.93047475436023	6.41377313755337	6.80057149470273	7.26130985070858	7.57237472345098	6.63837560666516	5.93050579932036	6.04214576119378	6.01391763304438	6.13742055912847	6.39469430992243	6.31186833009089	6.38842101360378	6.90410802819472	7.3806340003005
"17"	8.49571932125734	8.31081566464525	8.21977361501058	8.15742006361697	7.86306240928882	7.32915396792033	7.02108655048989	7.06905819151696	6.87741047646754	7.02151718592607	7.23889776683609	7.33990985682482	6.75573138330487	6.13967282846092	5.97270049099836	6.47048701631357	7.47729235142565	8.07967529864666	8.03026602728456	8.10702523906392	8.17875466998755	8.20909658125954	8.15652033034602	8.3219280638781	8.10259883785075	7.9002166770688	7.83919120070367	7.83033456342995	8.10058179253276	7.77957716196847	7.59966720233848	7.42089881195174	7.08509599970571	6.46065336102687	6.71399180358143	7.00633508500387	7.24563300467284	7.25917808219178	6.98156318106834	7.04113353707126	7.42552288186788	7.75717669129637	8.25718954248366	8.58767747109038	8.96639353669591	8.57697732101554	8.31370952519966	8.3628265033676	8.3781031875742	8.22113001049643	7.92308872019017	7.61086868708439	6.8196499749377	5.83086937055664	3.66621566620662	3.13360995361271	4.20701911188355	5.55941176470588	5.91577739529547	5.44899003744974	5.98617676069315	6.31295947537802	6.58043585275438	6.85106281347027	7.38812328321866	7.66364139539012	7.88396075805953	7.68340969186768	6.69076088113112	6.25192792792793	5.68306664149425	5.56458696409899	5.70127278981768	5.88021822454529	5.78378378378378	5.44171602249031	4.6011391092178	4.02449703655077	4.20143385070214	4.29237250554324	4.79224719772421	5.69375962151538	5.62389822237713	5.96529148754078	5.96800619008435	6.09517120764565	6.54371677870285	7.04860924365327	7.5315106944839	7.62369875765114	6.57043342995387	5.98760513213263	6.011914933976	6.02592156826878	6.14222259276043	6.1619682093451	6.05626990062364	6.27354949153601	6.7202649289161	7.00992717004963
"18"	8.84560522273425	8.38255405771895	8.24333349613719	7.98862533692722	7.80863570391872	7.48436061541113	6.53055992098134	6.64060898621618	6.71700380806639	6.86182445535658	7.01633348491794	7.03502008127951	6.11642182631212	6.5954103667011	6.97701400254592	7.57655770717041	8.00601884821117	8.16979850397912	8.24900311614252	8.46354917175223	8.27724366957244	8.19589178508193	8.19548434050972	8.26733279613215	8.24730136396715	8.51680755488805	8.50245639783217	8.27379330568472	7.77593042543811	7.95412034825078	7.60093206895642	7.31341382010462	7.42247917284379	7.13910287642721	6.91096046440303	6.99759977086192	7.01186384391864	6.80609381486094	7.09119472727878	7.4679213646687	7.89794989909872	8.23000142104041	8.57425180598555	8.70034548888449	8.88965228627721	8.54115045817682	8.38869589957845	8.43143442671317	8.35371041083215	8.15715006784671	7.66996395981903	7.06432171007999	6.5551735299724	5.67446936285358	3.36159505585397	3.55058750687947	5.52318622355029	6.17148459383754	6.15	5.8816629173198	6.0174279674163	6.26928514210454	6.5326510235148	6.53791895549717	6.91161349176528	6.91982827585544	7.06956941388912	7.08950002698181	6.29462431906908	5.7541871667586	5.51273432863078	5.65426978041129	5.78503611971104	5.72001042743778	5.60540540540541	5.15775643303301	4.32313374496717	3.9580531195236	4.00724316334072	4.2340133037694	5.00499350091241	5.65002903161488	5.85447519460904	6.08505674179428	6.15182636406135	6.12493606824895	6.56666533591153	7.05982051362981	7.62062304705994	7.25380997740247	6.23392273945171	5.79313185144996	5.8603779792507	6.04323514279981	6.00132215235863	5.83430637377719	5.61431482974716	6.21602215049768	6.58220926063447	6.53304146183426
"19"	9.19305612411142	8.40845568036307	8.00607017037174	7.63549273344319	7.35954281567489	7.01167019264307	6.27045245994226	6.29472961820788	6.57891712660073	6.63546030886725	6.71540897100838	6.21773185950466	6.48262797594029	7.33415828531821	7.62770685579196	8.01388854103816	8.11885911028718	8.11114454479653	8.33083872882422	8.38554879984372	8.03268576172686	8.00074282903399	8.22627903673737	8.28924992815404	8.16266354461554	8.40419569589619	8.50382012725125	8.59425944756094	8.62460808564433	8.35026437330785	8.03555942646054	7.95906027972875	7.79845548637177	7.12763100714974	6.6934106911607	6.62364132484532	6.51144058404835	6.6098298048983	7.21803823338268	7.66367716753093	8.02281827856236	8.35562399032496	8.73414172686619	8.8749562210322	9.04773875163984	8.69803218638143	8.55380483492293	8.28470336549189	8.08036289671296	7.89367721265421	7.22579556782455	6.48131827314791	5.13499264015475	3.40368025289842	3.14316107679076	3.04244142621275	5.2978820685536	6.00481792717087	6.03542742398164	5.93715902259009	6.10013648379652	6.33800093360777	6.41949973653315	6.41920229281108	6.53884113044268	6.34175693011007	6.42750205156993	6.50707274297124	6.09590279770608	5.54438168781026	5.47779701410766	5.71226908330429	5.60376676986584	5.30417105195192	5.35945945945946	4.60116148491705	4.08007257060712	3.97548931044866	3.96838137472284	4.29989652623799	4.98955215805932	5.49264971549017	5.98724642732659	6.05010659429059	5.93002930182255	5.98742930325752	6.36637710866069	7.00835968816084	7.34305400372439	6.87295036117903	6.11255247021233	5.6296160030019	5.76698750954849	5.83431079584414	5.79443410027901	5.44238950796284	5.59392009206485	6.16046481824086	6.52075395700829	6.18358648622634
"20"	9.51209748738205	8.94493380903059	8.43664963497465	7.76055858594891	7.75232220609579	7.42983886529799	6.30589000728291	6.26443956842757	6.327259539708	6.43248291877043	6.16402376773586	6.1110507358051	6.85439258435681	7.38451271453065	7.71480632842335	8.04112841510355	7.93689318626836	7.99543914335985	8.34169000486486	8.24023366373084	7.82105437941054	7.96615994134709	8.27498858072027	8.0292310697629	7.93180712814055	8.29989381869836	8.65545501047356	8.67462603920314	8.58019045457438	8.34811965811966	8.05609418230137	7.79738313787255	7.49996383474072	6.86330899169796	6.39231750554648	6.40379666029371	6.41649548139431	6.84462432544624	7.3631936794903	7.68239931438946	8.17463964494717	8.42476480635746	8.79965600275198	9.16942191910577	9.31524700140223	8.89058174205241	8.5022562865419	7.75428724098597	7.7248075236643	7.17766028771257	6.61780538302277	5.92232257596586	4.26809615334835	3.165213945482	4.22123551036259	4.75005012186493	5.41656908308526	5.38313725490196	5.38637406769937	5.64453970481818	5.98336923933952	6.3389276074691	6.64137921816596	6.80042990207786	6.49033815616733	6.27430145406376	6.14775225947077	6.1356192326372	5.66159743940513	5.21646552675124	5.01307983233199	5.52999302892994	5.5406432748538	4.7805901120604	4.88918918918919	4.28504133567433	4.45103761835198	4.12811545575773	4.20867701404287	4.44838137472284	5.09638426802115	5.93117849732361	6.06073591262926	5.90658874176566	5.90661130606327	6.26434129984232	6.61291771170533	6.86980925627834	7.12218076991867	6.95211187918484	5.90108322517428	5.39275543353479	5.76911902306146	5.77988374553068	5.32861735547022	5.10653285359108	5.28918342930994	6.02059219028326	6.45012836061863	6.14334910073294
"21"	9.5197109658135	9.0432478799823	8.34358807983403	7.78353248766197	8.00188679245283	7.62291977053718	7.08318689913338	6.20701934081244	6.05446526997144	6.07660721657433	5.77910123112269	6.46984033727246	7.02237379859386	7.46754635950416	7.83261683942535	7.87637138567285	7.74282936647124	7.86889848281258	8.23262249971356	8.00212438649183	7.71162308011623	7.88025928873421	7.92343008610654	7.77276668000278	7.89220752104424	8.31091175854971	8.66840991368167	8.60366705892658	8.48359287633669	8.36146201624462	8.00683645226105	7.39659264067073	7.0746742046413	6.62145396517664	6.1352139937431	6.398921586609	6.67390915565102	7.16122872561229	7.65649119052571	7.98737292060193	8.34115697023085	8.63019762077836	9.14573443412453	9.54070792494577	9.45794336253048	8.9245082464832	8.41954006721445	7.24049305774551	6.37972640391149	5.31624965198669	5.38687217237942	4.64461773995437	3.7462009549561	3.02665166388175	3.88890316179266	5.31317949524334	4.29738897558641	5.06028011204482	5.09538152610442	5.5432590678446	6.00363501098104	6.74304776511962	7.25474684070886	7.1866252686888	6.70059941878537	6.32308405233702	6.00685792818093	5.98342992822837	5.96270979567056	5.0854796837654	4.49595622468106	5.25817357964448	5.35185758513932	4.50694495617539	4.17567567567568	4.46774245063048	4.58703107744469	4.35232035550169	4.2669623059867	4.58990391722099	5.68725195619479	5.87778041801143	5.70598489601487	5.83838411647382	5.86151399936361	6.22019651181205	6.56868637840866	6.5770398426075	7.08681353828026	7.13516210350612	5.81160567645345	5.23807079124642	5.32028044025266	5.3005207868197	4.91136937592771	4.69402244250607	4.95176627405731	5.90249070488785	6.48162776874713	6.27111976122059
"22"	9.32722700507378	8.76778991599627	7.91137805904082	7.55023730747776	7.96683599419448	8.26869765527283	7.30488329486126	6.11168313944926	5.81776947386972	5.66457486113114	6.07819583270173	6.61311756265453	7.20307284579352	7.75219175206932	7.78651391162029	7.67913597674586	7.59422070222548	7.72770507448922	8.00195856788927	7.84574286846648	7.67149854711499	7.59283553726767	7.64854118427578	7.70184898636148	7.76231157318469	8.19292974583941	8.41866447519825	8.12614606540458	8.3081220166523	8.36157217178956	7.84248922117681	7.01056732753154	6.57869977028856	6.11992657590047	6.07677182956996	6.55119205010164	6.97708554693599	7.34859277708593	7.61588158093916	7.78178984961957	8.06921977777404	8.28397124937704	9.06988304093567	9.45236426307429	9.30773418971321	8.81062635777311	8.12212926837856	6.43013609620964	4.9377881441695	4.38279233002914	4.06445824706694	3.80889969890701	3.45286561546191	3.06369993868132	3.42605863022695	4.06451745420237	4.96046681416049	5.9675350140056	6.00433161216294	6.12292479662799	6.63454175932711	7.18738393661266	7.75693464019056	7.29771515006767	6.60942529120313	6.20900718975422	5.98603887129224	6.16217230586585	6.04934859114189	5.42917448060305	4.15691048122496	4.74381317532241	4.58147574819401	4.35979955579291	4.23243243243243	4.47553584859201	4.67387453042536	4.43623057486614	4.10910569105691	4.54857354028086	5.01864821800805	5.05093005243219	5.48446218194493	5.71655292559339	5.81026321994527	6.1329276404123	5.96938903691637	6.26051510273648	6.98833506928006	6.84200307717559	5.32682075932824	4.8717400069961	5.04488477089523	4.95502369740223	4.40640554150271	4.22589832682214	4.76092609668977	5.85824730103484	6.4166293209586	6.25238910585081
"23"	9.1294067934114	8.29108863833255	7.45241795495599	7.20690691227756	7.83236574746009	8.16370594600364	7.09761302714868	6.65081598394942	6.38589859807432	5.52529393968757	5.93348945330311	6.65895252030067	7.36962434412776	7.80291187851377	7.67721403891617	7.60202183490625	7.56779651286698	7.68373603811489	8.02521528431279	7.54221980544301	7.34118721461187	7.41977064242547	7.47102435777001	7.53826063273283	7.62724666242999	8.0242789199585	7.71557552142929	7.75714914635865	8.21937224348282	8.23867654085045	7.32885821881164	6.6564520518172	6.44688446484945	6.2614813408855	6.3959948069961	6.88189504491186	7.05931183139679	7.2156496471565	7.28806486964971	7.32847445512049	7.49306474327683	7.825422242011	8.72915376676987	8.79555449930712	8.80845621040112	8.26526795211657	7.1646614855566	5.79368500091103	4.6898264268161	4.40045409874775	3.83622421593436	3.80352529606529	4.5721857740251	5.14350186919063	5.16620382826973	5.13330882931048	6.07122690831118	6.78179271708683	6.71520367183018	6.39578822639496	7.0619517516149	7.62870031961151	7.79619862011161	6.98968235013136	6.45257025968053	6.1992411776113	6.22493195283905	6.25250715018078	5.8490643687087	4.96350579150579	3.93324799391913	4.18720808644127	4.08426212590299	4.63763656080305	4.39459459459459	4.58439656856965	4.98817232647758	4.7453148699879	3.84935698447894	4.02951958610495	4.57175608968976	5.17042470513739	5.62110840013942	5.55933162711989	5.8204033434063	5.78915480641452	5.84886582815085	6.53174236446464	6.98088943597513	6.06060511881643	5.22893031517971	5.05368564839825	5.35459372988122	5.09891432417143	4.23605106642461	3.87476446432857	4.50866020953667	5.39861227732707	6.20734345918395	6.19332114903347
"24"	8.81385195935657	8.04282607806635	6.9833047359226	7.12538972845688	7.49492017416546	7.84046066205679	7.40761683368821	6.15283401256415	5.54240448055614	5.587792653269	6.22300585579251	6.57413390469966	7.12405589630806	7.69196185861833	7.47057283142389	7.48542960829479	7.44362780837742	7.55148771301194	7.65437625495643	7.16753058384001	7.16793690327937	7.29105233207432	7.4068331108224	7.43454917363056	7.46269926968951	7.51907062588855	7.48335575855383	7.68455508966757	7.72145182381289	7.52798057015448	6.89177411433015	6.78652578008156	6.79308868599115	6.57279736433589	6.72570269331787	7.25237388033844	7.21642502694407	7.0791697799917	6.93624402120461	6.68204330710677	6.90726732388097	7.56462803075703	7.89800481596147	8.1167630744774	8.51227544340705	7.98327613392971	7.08172455021027	6.36052492878445	5.94113130549921	5.30003672305811	3.92311939268461	5.33003680482431	6.27071317547612	6.36387946462407	6.5495977721241	6.14825045207957	6.64613489046902	7.02624649859944	6.80166379804934	6.88385533423842	7.21428811678638	7.58958395585375	7.29708893778176	6.61348618740546	6.3059706086527	6.173518315301	6.19970725564247	6.0183217311532	5.35288882422808	4.42585622357051	3.86270217457562	3.90756361101429	4.20990712074303	4.26619204773255	4.24324324324324	4.68256619741395	5.01391473156369	4.49523566388183	3.58727272727273	3.94926829268293	4.87095432385732	5.14359244871264	5.31693644707796	5.44216510718057	5.56024783578037	5.43354251444231	6.30908715435158	6.57250765394691	6.51742574882429	5.5514286804045	5.31631767517957	5.17269207445815	5.20660721205567	4.72497935915278	4.48047228240126	3.57168049723363	3.63646715681816	4.84465869716618	5.54747818052286	6.16272413594768
"25"	8.09808824585553	7.32225293252686	6.7899334780128	6.83120544363681	7.17510885341074	7.3806040621055	5.9262647533913	4.92868337060241	5.74814437800684	6.15455615421118	6.26472839264918	6.38279199798166	6.95591997604423	7.49797786080647	7.15633387888707	7.27962473863761	7.25502541310261	7.25261544458241	7.24212322192983	6.94734673330967	7.01459526774595	6.99694501124454	7.13166552740809	7.28377904126494	7.21589562117655	7.49710966973657	7.47604989209301	7.35841793579886	7.23448536104593	7.07403487816531	6.91348976330384	6.88500478851629	7.21629176677485	7.20293613509772	7.24696233926812	7.30358338152523	6.97714328150171	6.6532503113325	6.33035468305543	6.0536682569828	6.66725477434208	6.63535276613907	7.60736154110767	7.77992174298617	7.96770478486368	7.02283313016576	6.6683593888593	6.27562700405134	6.2959537308516	4.84136635399187	4.09942489072924	5.84483474961236	6.60141646134405	6.64609609799483	6.82218877019536	6.7125927745892	6.79998633969122	7.14280112044818	7.23379231210557	7.34287569439434	7.44160164114895	7.46911136383975	7.24340368360558	6.83318207149112	6.46272929505288	6.21190867423465	5.94691187921953	5.73873536236577	5.15402294688863	4.40127817613532	3.79553123044973	3.97082607180202	4.1046955624355	3.97861106927443	4.14054054054054	4.77239550147569	4.54692433262134	3.86064494530384	3.50960827790096	3.97120473022912	4.65044882044971	4.59993378600742	5.25881398861392	5.45785272205392	5.26675754951041	5.5091245102697	6.23798523610915	6.39816452566571	6.33686498542857	5.61850741889808	5.23938463614312	4.98213443487608	4.91101324127539	4.25910258474272	4.03123408827584	3.46382660284721	3.08431922052213	3.92184553725334	5.15376701344956	5.40847916343865
"26"	7.45298977264415	7.04848208991768	6.91805691979925	6.65259982200875	6.85141509433962	6.55987054371075	4.85306952862955	5.46211246025339	6.14983591430839	6.1107567844591	6.08081532429061	6.35423565912371	7.0673188456922	7.10851679131882	6.79425350063648	6.94155652447794	7.01742757907444	6.87049252934495	6.78823352849138	6.91265206456182	6.78463262764633	7.15041226683763	7.4970395710391	7.24722528076275	7.38531801795321	7.61889851597026	7.60950969037061	7.57173641657241	7.50346097387407	7.38713409778627	7.22863714539567	7.07252455541231	7.50739331802515	7.41472328537367	7.39476065820723	7.54295806483448	6.92610059372156	6.29835616438356	6.2557786457587	5.92995962269238	6.00478500264644	6.20613507160462	7.368782249742	7.13999809089526	6.61119155680265	5.56186223251381	5.20137080538859	4.851415133354	4.69760377570267	4.35817023667678	4.51112644735833	5.6240898220401	6.11972516772917	6.39884540048352	6.8618851135505	6.99314431165972	6.95043585238622	7.31873949579832	7.49394721744119	7.57248001259256	7.54117726793889	7.48908953093025	7.35169949217149	6.79772311121726	6.28054127703938	6.11341733535282	5.67406680020749	5.55002374399655	5.24113656316076	4.33120353006067	3.74417815157988	3.62533983966539	3.60419676642587	4.04227897097834	4.62702702702703	5.0757122272396	4.20555372494419	3.8569180502019	3.47309682187731	3.88832224685883	3.97764031607723	4.41355605511844	5.16353433252004	5.17236921321968	5.01214955247533	5.88119697313971	6.21327187223971	5.97357384086103	5.97146208797568	5.70321028788575	5.03265493918367	4.56680735576055	4.62942062149692	4.03637621149733	3.15370428470111	2.62552441998395	2.98095870172523	3.87656996603315	3.88800201046585	4.03457371384033
